segment_id,dataset_family,boundary_pair,title,text,gold_role,contrast_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevant,difficulty,notes
EXPAND_S0228,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0228.md,The evaluation run recovered evidence selection but missed incident response in several hard boundary rows.,RESULT,BACKGROUND,evidence selection; incident response; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0229,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0229.md,The mismatch review shows tool-use security improved after adding labels while answer support remained unstable.,RESULT,BACKGROUND,tool-use security; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0230,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0230.md,The benchmark output reports that incident response was selected more consistently than risk management.,RESULT,BACKGROUND,incident response; risk management; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0231,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0231.md,The evaluation run recovered agent memory but missed gold labels in several hard boundary rows.,RESULT,BACKGROUND,agent memory; gold labels; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0232,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0232.md,The mismatch review shows audit trail improved after adding labels while LLM application security remained unstable.,RESULT,BACKGROUND,audit trail; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0233,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0233.md,The benchmark output reports that answer support was selected more consistently than privacy.,RESULT,BACKGROUND,answer support; privacy; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0234,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0234.md,The evaluation run recovered policy context but missed retrieval trace in several hard boundary rows.,RESULT,BACKGROUND,policy context; retrieval trace; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0235,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0235.md,The mismatch review shows controls improved after adding labels while route extraction remained unstable.,RESULT,BACKGROUND,controls; route extraction; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0236,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0236.md,The benchmark output reports that risk management was selected more consistently than human review.,RESULT,BACKGROUND,risk management; human review; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0237,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0237.md,The evaluation run recovered source context but missed incident response in several hard boundary rows.,RESULT,BACKGROUND,source context; incident response; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0238,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0238.md,The mismatch review shows mismatch review improved after adding labels while answer support remained unstable.,RESULT,BACKGROUND,mismatch review; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0239,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0239.md,The benchmark output reports that gold labels was selected more consistently than risk management.,RESULT,BACKGROUND,gold labels; risk management; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0240,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0240.md,The evaluation run recovered RouteMap segment but missed gold labels in several hard boundary rows.,RESULT,BACKGROUND,RouteMap segment; gold labels; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0241,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0241.md,The mismatch review shows secure AI development improved after adding labels while LLM application security remained unstable.,RESULT,BACKGROUND,secure AI development; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0242,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0242.md,The benchmark output reports that LLM application security was selected more consistently than privacy.,RESULT,BACKGROUND,LLM application security; privacy; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0243,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0243.md,The evaluation run recovered AI safety evaluation but missed retrieval trace in several hard boundary rows.,RESULT,BACKGROUND,AI safety evaluation; retrieval trace; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0244,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0244.md,The mismatch review shows model release governance improved after adding labels while route extraction remained unstable.,RESULT,BACKGROUND,model release governance; route extraction; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0245,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0245.md,The benchmark output reports that privacy was selected more consistently than human review.,RESULT,BACKGROUND,privacy; human review; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0246,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0246.md,The evaluation run recovered consent boundary but missed incident response in several hard boundary rows.,RESULT,BACKGROUND,consent boundary; incident response; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0247,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0247.md,The mismatch review shows permission boundary improved after adding labels while answer support remained unstable.,RESULT,BACKGROUND,permission boundary; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0248,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0248.md,The benchmark output reports that retrieval trace was selected more consistently than risk management.,RESULT,BACKGROUND,retrieval trace; risk management; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0249,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0249.md,The evaluation run recovered route provenance but missed gold labels in several hard boundary rows.,RESULT,BACKGROUND,route provenance; gold labels; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0250,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0250.md,The mismatch review shows RouteMap improved after adding labels while LLM application security remained unstable.,RESULT,BACKGROUND,RouteMap; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
EXPAND_S0251,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0251.md,"RouteMap processing links route extraction to privacy, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,route extraction; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0252,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0252.md,"The reviewer logs benchmark, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,benchmark; retrieval trace; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0253,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0253.md,The workflow compares evaluation against route extraction and records the selected evidence in the audit trail.,METHOD,EXAMPLE,evaluation; route extraction; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0254,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0254.md,"RouteMap processing links human review to controls, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,human review; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0255,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0255.md,"The reviewer logs evidence selection, checks incident response, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,evidence selection; incident response; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0256,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0256.md,The workflow compares tool-use security against answer support and records the selected evidence in the audit trail.,METHOD,EXAMPLE,tool-use security; answer support; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0257,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0257.md,"RouteMap processing links incident response to risk management, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,incident response; risk management; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0258,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0258.md,"The reviewer logs agent memory, checks gold labels, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,agent memory; gold labels; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0259,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0259.md,The workflow compares audit trail against LLM application security and records the selected evidence in the audit trail.,METHOD,EXAMPLE,audit trail; LLM application security; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0260,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0260.md,"RouteMap processing links answer support to privacy, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,answer support; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0261,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0261.md,"The reviewer logs policy context, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,policy context; retrieval trace; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0262,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0262.md,The workflow compares controls against route extraction and records the selected evidence in the audit trail.,METHOD,EXAMPLE,controls; route extraction,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0263,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0263.md,"RouteMap processing links risk management to human review, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,risk management; human review; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0264,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0264.md,"The reviewer logs source context, checks incident response, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,source context; incident response; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0265,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0265.md,The workflow compares mismatch review against answer support and records the selected evidence in the audit trail.,METHOD,EXAMPLE,mismatch review; answer support; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0266,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0266.md,"RouteMap processing links gold labels to risk management, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,gold labels; risk management; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0267,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0267.md,"The reviewer logs RouteMap segment, checks gold labels, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,RouteMap segment; gold labels; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0268,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0268.md,The workflow compares secure AI development against LLM application security and records the selected evidence in the audit trail.,METHOD,EXAMPLE,secure AI development; LLM application security; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0269,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0269.md,"RouteMap processing links LLM application security to privacy, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,LLM application security; privacy; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
EXPAND_S0270,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0270.md,"The reviewer logs AI safety evaluation, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,AI safety evaluation; retrieval trace; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
